objID,avg_flux
1.0977150182618634e+17,2.454859895806294e-06
1.0977150182660965e+17,3.7030799830972683e-06
1.0977150328438914e+17,2.5346299707962316e-06
1.0977150395554678e+17,7.161810117395362e-06
1.0977150597132251e+17,2.818133301237443e-06
1.0977150804749926e+17,7.060420102789067e-06
1.0977150810314083e+17,0.00026202001026831567
1.0977151056814082e+17,7.849687335692579e-06
1.0978149747627144e+17,2.5148199256364023e-06
1.0978149901687331e+17,2.294430032634409e-06
1.0978150350138515e+17,7.490169991797302e-06
1.0978150787126149e+17,6.004609986121068e-06
1.0978150802811149e+17,7.792359610903077e-06
1.0978150989082936e+17,6.944069809833309e-06
1.0979149752194954e+17,2.358699930482544e-06
1.0979150033559038e+17,2.6333500500186346e-06
1.0979150197903328e+17,8.936280210036784e-06
1.0979150978662912e+17,1.5818139854673063e-05
1.0980150087090027e+17,3.669116722448962e-06
1.0980150141252006e+17,1.8798300516209565e-06
1.0980150144129406e+17,2.268519892822951e-06
1.0980150518115019e+17,7.511850071750814e-06
1.0980150914321682e+17,5.458699888549745e-06
1.0980150944661347e+17,0.0006469300133176148
1.09811495990794e+17,2.5100400762312347e-06
1.0981149858980272e+17,2.569690044159264e-06
1.0981149995492494e+17,3.965802505945248e-06
1.0981150042423917e+17,3.018529923792812e-06
1.0981150065169738e+17,9.795039659366012e-06
1.0981150083199229e+17,4.396029908093624e-06
1.0981150110499538e+17,0.001746354001807049
1.0981150232082534e+17,1.2472300113586243e-05
1.0981150580522994e+17,4.698290013038786e-06
1.0981150665890133e+17,8.998389603220858e-06
1.098115084612562e+17,5.804180091217859e-06
1.0981150987187526e+17,0.0012788749987852168
1.0981151127047394e+17,4.2177666728093755e-06
1.0981151132774195e+17,5.013254394725664e-06
1.0982149592107442e+17,8.066480404522736e-06
1.098214961488803e+17,4.8815498303156346e-05
1.0982149711826154e+17,2.387570020800922e-06
1.0982149757179622e+17,2.1771400497527793e-05
1.098214983294169e+17,4.397330005506066e-06
1.0982150208843152e+17,2.582508917233402e-05
1.0982150500145874e+17,0.0002680080069694668
1.0982150773594222e+17,6.509089871542528e-06
1.0982150840461141e+17,8.683339729032014e-06
1.0982150849724594e+17,6.372330062731635e-06
1.0982151038449782e+17,2.7194400900043547e-06
1.0982151119856987e+17,6.962899988138815e-06
1.0983149675044398e+17,8.387150046473835e-06
1.0983149709526165e+17,1.471345012760139e-05
1.0983149774274982e+17,1.2066899444107548e-06
1.0983149853509109e+17,7.671939783904236e-06
1.0983149857430478e+17,2.92915334891101e-06
1.0983149956199274e+17,7.0426253842015285e-06
1.098315003716595e+17,7.87503444144022e-06
1.0983150044660565e+17,2.591619931990863e-06
1.0983150120274982e+17,7.921929864096455e-06
1.0983150299710605e+17,2.4644709901622265e-05
1.0983150455541323e+17,5.7625697991170455e-06
1.0984149883083837e+17,1.937630031534354e-06
1.098414997415435e+17,3.91807998312288e-06
1.0984150004102902e+17,2.469689889039728e-06
1.0984150116879578e+17,0.0005249438763712533
1.0984150223245482e+17,4.5864793150940386e-05
1.0984150247212693e+17,0.0003024050092790276
1.0984150327710222e+17,1.4605200249206973e-06
1.0984150647623466e+17,2.350609975110274e-06
1.0985149567537019e+17,6.862755071779247e-06
1.0985149785677224e+17,2.2476874619314913e-06
1.0985149829481202e+17,1.017931221472931e-05
1.0985150108281355e+17,3.4058649968452905e-06
1.098515016990028e+17,2.8093199944123626e-06
1.0985150182344883e+17,2.8086099064239534e-06
1.0985150224297987e+17,1.9608598904596874e-06
1.0985150733610442e+17,5.60432999918703e-06
1.0986149789111318e+17,3.1082499845069833e-06
1.098614997241549e+17,6.450135780748194e-06
1.0986150122277627e+17,4.909199060421088e-06
1.0986150239263355e+17,7.73582996771438e-06
1.098615069786263e+17,3.773409844143316e-05
1.0986150760055904e+17,8.61213993630372e-05
1.0986150833128578e+17,7.458979780494701e-06
1.0986151001938264e+17,2.6763400455820374e-05
1.0987149490216968e+17,5.696560037904419e-05
1.0987149801502342e+17,2.673370090633398e-06
1.098715000232838e+17,1.0464000297361054e-05
1.0987150124149669e+17,7.993079634616151e-06
1.0987151017001502e+17,1.2542301322225415e-05
1.0988149700232984e+17,7.580119927297346e-06
1.0988149854296238e+17,0.00039728800766170025
1.0988150138783739e+17,1.7809916547169753e-05
1.0988151046733434e+17,1.2012799743388314e-05
1.0988151072065538e+17,2.7570599741011392e-06
1.0988151083387888e+17,3.4248598240083084e-05
1.0988151165978144e+17,1.6897200111998245e-05
1.0989149455205269e+17,5.39915981789818e-06
1.098915019675577e+17,2.260300107082003e-06
1.0989150317350122e+17,7.88068605793847e-05
1.098915035968615e+17,1.1915594768652227e-05
1.0989150502937568e+17,4.678449840866961e-06
1.0989150626933978e+17,1.0744100109150168e-05
1.098915065817813e+17,2.7962501008005347e-06
1.0989150709080358e+17,9.728700206323992e-06
1.098915073374137e+17,0.00036306562986666044
1.0989150766160947e+17,8.694830285094213e-06
1.0989151169001952e+17,4.29016501584556e-05
1.0990149467406325e+17,2.4196599497372517e-06
1.0990149698095602e+17,6.983520052017411e-06
1.0990149705633349e+17,2.08917998634206e-06
1.0990149870963365e+17,2.068700041490956e-06
1.0990149896805854e+17,1.9395799881749554e-06
1.099014997445817e+17,4.305420134187443e-06
1.0990150038513818e+17,3.2893699426495004e-06
1.0990150129254594e+17,2.9042000733170426e-06
1.0990150134186893e+17,7.773917812098969e-06
1.0990150148380862e+17,6.499150185845792e-05
1.0990150244136134e+17,7.195953842780839e-06
1.099015079045549e+17,9.827739631873555e-06
1.0991149598322982e+17,5.3084000683156773e-05
1.0991149993810482e+17,1.2688499737123493e-05
1.0991150230945662e+17,7.891844564834503e-06
1.0991150233038054e+17,4.582810106512625e-06
1.0991150387362459e+17,7.456412175896629e-06
1.0991150484418101e+17,0.0001351649989373982
1.0991150783707394e+17,1.1963100405409932e-05
1.099115089156488e+17,4.287345569132918e-06
1.099115100090921e+17,5.891849923500558e-06
1.0992149403829091e+17,6.176650003908435e-06
1.0992149673065723e+17,2.5020967010884e-06
1.0992149946500885e+17,1.4690999705635477e-05
1.0992149955795555e+17,1.1236300451855641e-05
1.0968150433922864e+17,1.1251199794060085e-05
1.0969149604627954e+17,3.777170059038326e-05
1.0969150490917374e+17,8.013979822862893e-06
1.0970149628159248e+17,0.00015838899707887322
1.0970150396685707e+17,4.4734301809512544e-06
1.0970150749731232e+17,0.000312526011839509
1.097015079205607e+17,1.1198415551108257e-05
1.0970150942904429e+17,0.006504579912871122
1.0970150943176386e+17,0.09183851660539706
1.097015094444861e+17,0.00010848799865925685
1.0970151063342896e+17,4.485299996304093e-06
1.0970151075662202e+17,5.624524987979385e-06
1.0971149636455248e+17,2.4053699689829955e-06
1.0971149805726557e+17,1.7440799638279714e-05
1.0971149910470965e+17,1.173189957626164e-05
1.0971149940092568e+17,5.821595868837903e-06
1.097115011743757e+17,6.1031300901959185e-06
1.0971150220340115e+17,9.810770279727876e-06
1.0971150685195715e+17,4.283771078108758e-06
1.0971150809702957e+17,2.329104972886853e-06
1.0971150996910272e+17,2.3326699647441274e-06
1.0972149650637882e+17,3.723920008269488e-05
1.097214975313934e+17,9.906690138450358e-06
1.0972149786577915e+17,2.2002399418852292e-05
1.09721501245825e+17,0.00032164700678549707
1.097215020848729e+17,6.13447991781868e-06
1.0972150439674192e+17,5.085209977551131e-06
1.0972150530486797e+17,1.0870900041481946e-05
1.0972150983334997e+17,1.5489550605707336e-05
1.0973149635384042e+17,8.781309588812292e-06
1.0973149799483461e+17,8.713899660506286e-06
1.0973149803738584e+17,1.1121100214950275e-05
1.0973149969862496e+17,6.103818748215417e-06
1.0973150356840106e+17,5.343360044207657e-06
1.0973150707189826e+17,3.1999400107451947e-06
1.0973151021532344e+17,8.665289897180628e-06
1.0974149554376627e+17,6.211603287435234e-06
1.0974149770310365e+17,1.0980899787682574e-05
1.0974149879982874e+17,1.559600036671327e-06
1.0974150473238475e+17,1.2754065210174304e-05
1.09741506135256e+17,1.23052996059414e-05
1.0974150617303107e+17,5.785209850728279e-06
1.0974150717796565e+17,2.410869910818292e-06
1.0974150722017077e+17,2.5105099818271506e-06
1.0974150839683117e+17,6.356990070344182e-06
1.097514965828182e+17,1.0218000170425512e-05
1.0975149663825957e+17,9.036139999807347e-06
1.0975149729402123e+17,6.103569830884226e-06
1.0975150089801517e+17,7.5288999141776e-06
1.0975150220605861e+17,2.4802700409054523e-06
1.0975150247722794e+17,8.461650395474862e-06
1.0975150261949592e+17,1.1504999747558031e-05
1.097515026389918e+17,6.964872297360741e-06
1.0975150403752205e+17,7.4026997936016414e-06
1.0975150670356371e+17,2.82754008367192e-05
1.0975150800312486e+17,5.633959881379269e-05
1.0975150885856502e+17,1.875180032584467e-06
1.0975150960975851e+17,7.243940217449563e-06
1.0975150983135504e+17,6.5866997829289176e-06
1.0975150999260994e+17,9.192929610435385e-06
1.0976149566507582e+17,1.0749099601525813e-05
1.0976149574753589e+17,7.778819963277783e-06
1.0976149737265074e+17,1.1090900443377905e-05
1.0976149790484787e+17,2.5181266967895985e-06
1.0976149837537251e+17,3.986649971920997e-06
1.097615005904406e+17,6.1395675174935604e-06
1.0976150120694691e+17,2.598269929876551e-06
1.0976150237779549e+17,7.381178255110916e-06
1.097615035839029e+17,6.937350008229259e-06
1.0976150496529917e+17,7.450829798472114e-06
1.0976150560864378e+17,7.699870366195682e-06
1.0976150728260693e+17,2.448110080877086e-06
1.09761507938161e+17,5.0013299187412485e-05
1.0976150955855923e+17,7.785518270490381e-05
1.0977149467835003e+17,2.557339939812664e-06
1.0977149555700016e+17,3.1584224871039623e-06
1.097714971643e+17,9.206750291923527e-06
1.0977149776676152e+17,8.949070434027817e-06
1.0977149867104853e+17,1.1197200365131721e-05
1.0977150190621304e+17,7.943719992908882e-06
1.0977150250172635e+17,4.7559178205523895e-06
1.0977150629060552e+17,2.5718300094013102e-06
1.0977150736914397e+17,2.789879999909317e-06
1.0977150840558533e+17,2.34682988775603e-06
1.0977150897900608e+17,2.7911898996535456e-06
1.0977150962826458e+17,0.00018781607234684219
1.0977151012094989e+17,1.0865000149351545e-05
1.097814968502272e+17,2.1832900074514328e-06
1.097814979509999e+17,2.65378002950456e-06
1.0978149955289218e+17,1.0306899639545009e-05
1.0978149966735107e+17,9.255924851458985e-06
1.0978150026362989e+17,2.565649992902763e-06
1.097815002636695e+17,3.825520025202422e-06
1.0978150095949757e+17,3.838125015439194e-06
1.0978150157433157e+17,8.935300229495624e-06
1.0978150243372453e+17,4.64094991912134e-05
1.0978150375514594e+17,2.6446499759913422e-05
1.097815074343739e+17,3.093020131927915e-05
1.0978150994394368e+17,6.414470135496231e-06
1.0978151120944192e+17,1.0340600056224503e-05
1.0979149471467098e+17,9.58756027102936e-06
1.0979149472938741e+17,9.050650078279432e-06
1.0979149509009776e+17,5.583919846685603e-05
1.0979149568634845e+17,1.1096200069005135e-05
1.097914956979691e+17,1.4023799849383067e-05
1.097914964512683e+17,5.828990106238052e-05
1.097914967065734e+17,4.630830062524183e-06
1.0979149738476123e+17,2.4879700504243374e-06
1.0979149913225811e+17,8.17242016637465e-06
1.0979149961257989e+17,7.235130033222958e-05
1.0979150113590746e+17,3.0891699225321645e-06
1.0979150177784722e+17,3.104930146946572e-05
1.0979150473610066e+17,6.553129787789658e-05
1.0979150480475646e+17,1.006559978122823e-05
1.0979150747545062e+17,9.574710020388011e-06
1.0979150857496106e+17,5.570505057524618e-06
1.0979150884646725e+17,7.860950063331984e-06
1.0980149483372322e+17,6.251551621971885e-05
1.09801495396466e+17,3.85646990253008e-06
1.0980149539872627e+17,4.6751399622735335e-06
1.0980149667036408e+17,1.1603499842749443e-05
1.098014968391318e+17,2.864479938580189e-06
1.098014980749259e+17,8.518700269632973e-06
1.0980149825517986e+17,9.767494949149599e-06
1.0980149979009726e+17,2.1433700112538645e-06
1.0980149979486614e+17,5.2008999773534015e-06
1.0980149999776123e+17,8.503509889123961e-06
1.0980150033493571e+17,3.140439957860508e-06
1.0980150042903438e+17,6.563050192198716e-06
1.098015008848324e+17,6.346506052068435e-06
1.0980150097377696e+17,2.1079299585835543e-05
1.0980150354219434e+17,6.289746414205927e-06
1.0980150649696328e+17,5.5976202020247e-06
1.098015086365674e+17,8.57405029819347e-06
1.098114960650143e+17,1.6694000350980787e-06
1.0981149613170098e+17,6.5023200477298815e-06
1.0981149712016709e+17,2.9130649181752233e-06
1.0981149773228086e+17,1.225970027007861e-05
1.0981149819255198e+17,9.637749826651998e-06
1.0981150025891798e+17,2.604509973025415e-06
1.0981150040648707e+17,2.633800022522337e-06
1.0981150118066384e+17,2.4185198981285794e-06
1.098115023786526e+17,0.00013998799840919673
1.0981150324869349e+17,1.0063000445370562e-05
1.098115091729769e+17,0.00023600399435963482
1.0982149472938874e+17,3.426200009926106e-06
1.098214960387825e+17,6.831060090917163e-06
1.0982149700554474e+17,0.0006800250266678631
1.0982149782002851e+17,6.718099939462263e-06
1.0982149875759816e+17,1.774829979694914e-05
1.098214989171391e+17,2.6754100872494746e-06
1.0982150195855277e+17,5.814480027765967e-05
1.0982150207587469e+17,0.005984030004280309
1.098215061391599e+17,5.6937500630738214e-05
1.0982150672034368e+17,2.453740080454736e-06
1.0982150695380515e+17,7.632300366822165e-06
1.0982150920484435e+17,5.365960078052012e-06
1.0982150929683554e+17,0.0004511410079430789
1.0982150934886216e+17,3.121210056633572e-06
1.0983149435396773e+17,2.8106479931011562e-06
1.098314943621096e+17,2.4135199510055827e-06
1.098314964204427e+17,0.00033689209958538414
1.0983149934600088e+17,7.845539585105143e-06
1.0983149957167168e+17,1.0134886236444704e-05
1.0983149959883245e+17,2.5923800421878695e-05
1.0983149992434422e+17,3.750970063265413e-05
1.098315003896055e+17,3.0914200124243507e-06
1.0983150092054098e+17,0.00020322200725786388
1.09831501378404e+17,4.794059032064979e-06
1.0983150318024317e+17,6.465109890996246e-06
1.0983150341465328e+17,8.273270213976502e-05
1.098315037452904e+17,8.70066681576039e-06
1.0983150515969029e+17,1.1240400453971233e-05
1.0983150571874826e+17,6.612120159843471e-06
1.0983150682357634e+17,3.0664099881505535e-06
1.0983150712652797e+17,2.757635002126335e-06
1.098315075039196e+17,1.1696700312313624e-05
1.098315076667775e+17,0.0026091733145424062
1.0983151013399314e+17,6.6303500716458075e-06
1.098315109474962e+17,4.196499958197819e-06
1.0983151140843802e+17,5.3846802074986044e-06
1.0984149570580686e+17,2.3895800040918402e-06
1.0984149776963698e+17,1.911075239712816e-05
1.0984149896575466e+17,4.005652527894199e-06
1.0984149967068533e+17,1.8245200408273377e-05
1.0984150027403099e+17,7.563130111520877e-06
1.0984150030153586e+17,2.679773312290005e-06
1.0984150057116362e+17,2.6127599994651973e-06
1.0984150168638994e+17,0.00011960200208704919
1.0984150245014571e+17,3.006110015727851e-06
1.098415025650237e+17,4.3693999032257125e-06
1.0984150773955576e+17,1.838870048231911e-06
1.0984151054818646e+17,2.6159400476899464e-06
1.098514941230118e+17,6.45257969154045e-05
1.0985149483556606e+17,7.493729517591419e-05
1.0985149559211293e+17,5.7668101362651214e-05
1.0985149688124578e+17,3.3385833325559765e-06
1.0985149893810238e+17,2.7975700049864827e-06
1.0985149942820485e+17,3.426802521744321e-06
1.0985149952420211e+17,1.8490014554117806e-05
1.0985149970886077e+17,1.4340400412038434e-05
1.0985150166871152e+17,8.180199984053615e-06
1.0985150206863946e+17,1.7993724441112136e-05
1.0985150456378832e+17,8.013959813979454e-06
1.0985150777292995e+17,2.1466798898472916e-06
1.0985150894401454e+17,3.090230165980756e-05
1.0985150918926434e+17,0.00010030529988903759
1.0985150920834011e+17,4.062029984197579e-05
1.0985150923029091e+17,2.6335799248045078e-06
1.098614940912525e+17,7.979800102475565e-06
1.0986149459081211e+17,7.223934971989365e-06
1.098614953358696e+17,2.2711999463354005e-06
1.098614960777354e+17,2.316550080649904e-06
1.098614962556217e+17,0.00014718399324920028
1.0986149898393907e+17,3.6475624938248075e-06
1.0986149969748891e+17,5.5444397730752826e-06
1.0986150079979965e+17,2.8070498956367373e-06
1.0986150246008838e+17,1.2667999726545531e-05
1.0986150310903411e+17,5.834929834236391e-05
1.0986151172710574e+17,8.846835044096224e-06
1.0987149582255029e+17,6.7825038128760825e-06
1.0987149727539278e+17,1.6007699741749093e-05
1.0987149800133656e+17,2.5983599698520266e-06
1.0987149886323363e+17,1.480490027461201e-05
1.0987149927045922e+17,2.9233980058052112e-06
1.0987149948701382e+17,3.310180181870237e-05
1.0987149981851178e+17,7.613290108565707e-06
1.098715002490989e+17,1.734579996082175e-06
1.0987150156245035e+17,4.12738017985248e-06
1.0987150186440229e+17,2.2334167321484224e-06
1.0987150311846086e+17,2.404060069238767e-05
1.0987150428029014e+17,0.00035327099612914026
1.0987150641402648e+17,1.3199534231190276e-05
1.0987150821591091e+17,3.3326871938957732e-06
1.0987150887565134e+17,2.7055600185121877e-06
1.098715095959945e+17,4.990119850845076e-05
1.0987150970146603e+17,2.980986664624652e-06
1.0987151018062986e+17,2.0852599845966324e-05
1.0987151018539614e+17,1.2000899914710317e-05
1.0987151113920501e+17,0.00015247300325427204
1.0988149914166998e+17,6.757719802408246e-06
1.0988149962809216e+17,2.0490999759203987e-06
1.0988149964441397e+17,4.882704843112151e-06
1.098815025045416e+17,2.9206100862211315e-06
1.0988150255323488e+17,3.3489483257653774e-06
1.0988150306670957e+17,5.0082599045708776e-06
1.0988150514559712e+17,6.8624499363068026e-06
1.0988150872241867e+17,7.025520062597934e-06
1.0988150898638651e+17,6.531320977956056e-05
1.0988151056606451e+17,4.9252098506258335e-06
1.0988151113925133e+17,6.441890036512632e-06
1.098914942165633e+17,7.432080110447714e-06
1.0989149565243584e+17,2.1280100099829724e-06
1.0989149661814598e+17,6.451629815273918e-06
1.09891496648383e+17,7.9538604040863e-06
1.098914970303795e+17,1.4459100157182547e-06
1.0989149759671818e+17,4.667234861699399e-06
1.0989149795235824e+17,0.00017637800192460418
1.0989149906555674e+17,8.888860065781046e-06
1.0989149907613766e+17,6.879470220155781e-06
1.0989149911733238e+17,7.361979896813864e-06
1.0989149912776131e+17,3.091349981332314e-06
1.0989149974874765e+17,1.0975500117638148e-05
1.0989150068704448e+17,6.759560164937284e-06
1.0989150103831877e+17,2.659389906511933e-06
1.098915025318414e+17,0.000312035990646109
1.0989150323661502e+17,0.0012638717752826564
1.0989150422000349e+17,0.00048088016531740624
1.0989150534960643e+17,8.38311007100856e-06
1.0989150642452485e+17,0.00012280700320843607
1.0989150901706275e+17,6.849350029369816e-06
1.0989150914226712e+17,2.629690015965025e-06
1.0989150970035226e+17,6.297329946391983e-06
1.0989151041513224e+17,2.9730899768765084e-06
1.0989151106398037e+17,3.70345005649142e-05
1.0990149655629739e+17,1.71899916191857e-05
1.099014975283071e+17,2.3379400317935506e-06
1.099014977783882e+17,5.920930107095046e-06
1.0990149843896806e+17,2.384069921390619e-05
1.0990149922053373e+17,1.914610038511455e-06
1.0990149968717952e+17,6.057419795979513e-06
1.0990149999991078e+17,5.390229944168823e-06
1.099015003711322e+17,0.0002370690053794533
1.0990150049300813e+17,6.7225400925963186e-06
1.099015023640688e+17,5.6852900343074e-06
1.0990150326526206e+17,3.376407261789104e-05
1.0990150368866026e+17,2.574030077084899e-06
1.099015055034822e+17,0.00013433699496090412
1.0990150802698e+17,3.6237999552213296e-06
1.0990150890921488e+17,7.158149674069136e-05
1.099015098310561e+17,9.59900989982998e-06
1.0991149481178051e+17,5.509670154424384e-05
1.0991149756259173e+17,2.7972199794541145e-06
1.0991149940715226e+17,9.336919902125373e-06
1.0991149950673571e+17,3.088883977397927e-06
1.0991149981362155e+17,3.539703357091639e-06
1.0991150071675456e+17,5.991069883748423e-06
1.0991150118720699e+17,1.2589799553097691e-05
1.099115018023921e+17,1.0316400221199729e-05
1.0991150194585597e+17,1.0572999599389732e-05
1.09911502445232e+17,8.15760995465098e-06
1.0991150700355757e+17,3.0294599127955735e-05
1.099115071918575e+17,8.655650162836537e-06
1.0991150907136139e+17,6.966589913085604e-06
1.0991150982811354e+17,4.720010110759176e-06
1.0991151043634656e+17,8.492909728374798e-06
1.0991151048564098e+17,0.0011115879963406107
1.099115108089029e+17,7.174940037657507e-06
1.099115108245379e+17,7.5307298175175674e-06
1.0992149526939941e+17,3.346129960846156e-05
1.0992149696083083e+17,2.4237054607180074e-05
1.0992149720463629e+17,7.637409908056725e-06
1.099214977515522e+17,2.5750000531843398e-06
1.0992149858210762e+17,3.473169999779202e-05
1.0992149881606206e+17,8.566829819756094e-06
1.0992149891038445e+17,9.043309546541423e-06
1.0992149979729693e+17,6.238280093384674e-06
1.096814953922045e+17,9.504329682386015e-06
1.0968150126255894e+17,2.3954499965839204e-06
1.0969149550435242e+17,8.561240065318998e-06
1.0969149840777862e+17,2.386799906162196e-06
1.0969150086829346e+17,1.8197100871475413e-05
1.0969150963551638e+17,2.2331601030600723e-06
1.0969150991672853e+17,4.0101400372805074e-05
1.0970149642014715e+17,0.00017475767989791083
1.0970149648597731e+17,7.741099580016453e-06
1.0970149848379979e+17,2.443269977447926e-06
1.097015021654512e+17,6.323909929051297e-06
1.0970150351185637e+17,4.747740149468882e-06
1.0970150721807358e+17,3.5807900076179067e-06
1.0971149510685838e+17,0.0001355480053462088
1.0971149604751158e+17,2.5053000172192696e-06
1.0971150162330013e+17,3.5302700780448504e-06
1.0971150362247235e+17,5.1489201723597944e-05
1.0971150371476195e+17,2.63102504050039e-06
1.0971150486044624e+17,6.9436900957953185e-06
1.0971150722917928e+17,5.234579930402106e-06
1.0971150810312411e+17,2.6952100142807467e-06
1.097214960556714e+17,4.694066262800334e-06
1.097214979192461e+17,1.0251499588775914e-05
1.0972150115704054e+17,7.554469902970595e-06
1.0972150810853078e+17,2.9567199817392975e-06
1.0972150821394738e+17,2.736976739470265e-06
1.0972151084968163e+17,0.004527186095300648
1.0973149592607461e+17,5.7282399211544544e-05
1.097315003189938e+17,0.00012255000183358788
1.0973150081824547e+17,2.7486300950840814e-06
1.0973150968763654e+17,4.740680014947429e-05
1.0973150969188824e+17,6.619010036956752e-06
1.097414946778992e+17,3.6654859832196963e-05
1.0974149561617325e+17,7.560190169897396e-06
1.0974149578193915e+17,6.4933401517919265e-06
1.0974149582173171e+17,4.917560090689221e-06
1.0974149583343438e+17,8.330460332217626e-06
1.097414960074635e+17,2.3138900360208936e-06
1.0974149610822592e+17,7.499824960177648e-06
1.097414964854286e+17,4.194631098168126e-06
1.0974150059003358e+17,3.075499989790842e-06
1.0974150202701536e+17,3.6436198570299894e-05
1.097415036334242e+17,4.589502509588783e-06
1.0974150483649611e+17,6.481689979409566e-06
1.097415074877292e+17,1.2005500138911884e-05
1.0974151074860059e+17,2.847940095307422e-06
1.0975149435996818e+17,1.0624199603626039e-05
1.0975149643613853e+17,8.945059562392998e-06
1.0975149824661464e+17,6.364139699144289e-05
1.0975150059519122e+17,4.7081899538170546e-05
1.0975150249567371e+17,2.4588149472037912e-06
1.0975150356015198e+17,4.493600044952473e-06
1.097515039077055e+17,4.382029874250293e-05
1.0975150834768986e+17,2.4720799274291494e-06
1.0975150838551851e+17,3.044045979549992e-06
1.0975150841593664e+17,5.936400157224853e-06
1.0975150844582949e+17,2.9248899409139995e-06
1.0975150886661104e+17,1.9458000224403804e-06
1.0975150913055808e+17,7.721109795966186e-06
1.0975151003910608e+17,3.108524992967432e-06
1.0976149509330318e+17,7.3520200203347486e-06
1.0976149584437435e+17,5.054990106145851e-05
1.0976149620018274e+17,7.02224997439771e-06
1.097614964022937e+17,7.224333756994383e-06
1.0976149730379766e+17,2.5547700715833344e-05
1.097614991151567e+17,9.917513966684056e-06
1.0976150124766882e+17,0.0001668210024945438
1.0976150201136269e+17,8.53157962410478e-06
1.0976150513582269e+17,8.077539860096294e-06
1.0976150558696008e+17,2.233170107501792e-06
1.0976150565781576e+17,5.000219971407205e-06
1.0976150777105822e+17,2.0584500362019753e-06
1.0976150843357002e+17,3.3767998957046075e-06
1.0976151061260714e+17,2.3007100935501512e-06
1.0976151137046331e+17,2.4059399947873317e-06
1.0977149476596358e+17,2.4374099893975654e-06
1.097714947825063e+17,5.6088400015141815e-05
1.0977149507405536e+17,5.83499604545068e-06
1.0977149576241693e+17,7.132559858291643e-06
1.0977149743481744e+17,1.1774799986596918e-05
1.0977149924699938e+17,3.3781998354243115e-05
1.097714997682921e+17,2.2962000002735294e-05
1.0977150015770722e+17,1.9250198874942726e-06
1.0977150049265957e+17,4.24423055341726e-05
1.0977150130293754e+17,2.448779923724942e-06
1.097715018246889e+17,3.5105999813822564e-06
1.0977150186954586e+17,5.5068699111870956e-06
1.0977150189504304e+17,6.153097779638807e-06
1.0977150207122733e+17,8.210024613865905e-05
1.0977150330883315e+17,1.1070100299548358e-05
1.0977150407625942e+17,6.857089829281904e-06
1.0977150586751758e+17,1.3408460037883035e-05
1.0977150738079418e+17,8.471840374113526e-06
1.09771508239259e+17,6.989900157350348e-06
1.0977151064629736e+17,4.935389824822778e-06
1.0978149425395373e+17,3.87054557096336e-06
1.0978149519553766e+17,5.857159976585535e-06
1.0978149534854757e+17,1.0375500096415635e-05
1.0978149615588704e+17,2.88852373842019e-06
1.0978149708292515e+17,2.5356100650242297e-06
1.0978149728149544e+17,0.00018235899915453047
1.0978149966893155e+17,9.726525149744703e-06
1.0978150152356477e+17,3.0182724799487914e-06
1.0978150155731158e+17,8.533839718438685e-05
1.0978150163723616e+17,8.996479664347135e-06
1.097815018304194e+17,2.6787599836097797e-06
1.0978150304605168e+17,0.0002539349952712655
1.0978150788332752e+17,3.983539863838814e-05
1.097815080715609e+17,8.625629561720416e-06
1.0978150855134706e+17,4.4349451400194084e-06
1.0979149434825648e+17,4.8453398449055385e-06
1.0979149449966474e+17,6.711613073443564e-06
1.097914948299624e+17,2.051860064966604e-06
1.0979149625374962e+17,1.5975099813658744e-05
1.0979149656409294e+17,0.00016092299483716488
1.097914965651976e+17,2.1875600850762567e-06
1.097914980144661e+17,1.0565800039330497e-05
1.0979149948678587e+17,5.9362158935982734e-05
1.0979149952463275e+17,1.218170018546516e-05
1.0979150022928315e+17,2.384389972576173e-06
1.0979150027271626e+17,5.039669849793427e-05
1.0979150324593275e+17,7.243326611690766e-06
1.0979150415447843e+17,8.579650057072286e-06
1.0979150426338704e+17,6.023809874022845e-06
1.0979150437541306e+17,8.858290129865054e-06
1.0979150658949898e+17,2.5380185694042926e-06
1.0979150668901771e+17,1.0329899851058144e-05
1.0979150738217144e+17,1.072249960998306e-05
1.0979150855706296e+17,8.712260068932665e-06
1.0979151159536205e+17,2.5614999685785733e-06
1.098014958859587e+17,8.203740435419604e-06
1.098014962415097e+17,1.4870175164105603e-05
1.0980149662669326e+17,2.660080099303741e-06
1.0980149743638586e+17,0.00017552499775774777
1.0980149807885686e+17,6.58359499539074e-06
1.0980149809614131e+17,2.938390025519766e-06
1.0980150039969854e+17,6.555530035257107e-06
1.0980150098641979e+17,3.407130134291947e-05
1.098015015914556e+17,2.3734000933473e-06
1.0980150159888862e+17,2.742589913395932e-06
1.09801503423905e+17,4.962250022799708e-05
1.0980150648808291e+17,3.604760058806278e-05
1.098015072392499e+17,3.2605501019133953e-06
1.0980150760554384e+17,1.674428863730605e-05
1.0980150832192235e+17,1.909995080495719e-05
1.0980150952573178e+17,1.1144899872306269e-05
1.098015099167092e+17,0.001320587132968718
1.0980151003954688e+17,7.817876166882343e-06
1.0981149415506224e+17,3.860460128635168e-05
1.0981149625282949e+17,3.783890133490786e-05
1.0981149629963982e+17,2.734628014877671e-06
1.0981149721636392e+17,4.122179961996153e-05
1.0981149730253702e+17,5.0668418225541245e-06
1.0981149750926582e+17,8.522274182563278e-06
1.098114977288868e+17,5.819489888381213e-05
1.0981150013432219e+17,4.225480097375112e-06
