red_shift,dist2d,flux
0.47,0.14993401120704872,1.1773815068798804e-05
0.5427,0.27960916839591216,2.5617600840632804e-06
0.5573,0.1903785273878838,2.012739969359245e-06
0.2953,0.2727461288895947,1.1335882138357394e-05
0.5916,0.12413594810720563,8.822585771538019e-06
1.29,0.22253159859028632,2.5471399567322806e-06
0.1,0.19149325122962044,3.2355112296045263e-06
0.3719,0.10173677802761266,2.635315013321815e-06
0.5689,0.12037840773991035,9.771337745940614e-06
0.2698,0.021772255024272505,1.1052866420868668e-05
0.279,0.11364340148215656,2.6662595354580498e-05
2.8691,0.25770095819371774,3.1220899927575374e-06
2.2509,0.13776724056427767,2.9088801056786906e-06
0.908,0.07225006061042512,3.833012499399047e-06
1.8878,0.12755970757686114,2.8666599973803386e-06
0.6572,0.39848719296344676,3.244484958031535e-06
3.1542,0.2082148176309009,2.676639951459947e-06
0.4192,0.18516302561753034,8.961020025058783e-06
0.28,0.11278153118796277,2.6548730444198515e-05
1.0354,0.48695834899026175,2.5938400085578905e-06
0.7105,0.257487541615009,3.240643309254665e-06
0.7105,0.17687730945714167,3.6197940062265844e-06
0.2372,0.21252476589226604,3.0848599408273003e-06
0.281,0.0278320455169114,1.2276696522279122e-05
0.2372,0.3995329157857882,2.7570450811253977e-06
1.5552,0.3452774442472447,2.7786750251834746e-06
1.2093,0.3508576816747748,3.0080050237302203e-06
0.6112,0.352042070014446,3.1640699944546213e-06
0.5323,0.11106768807312038,8.57702366374724e-06
0.4507,0.08957647077359937,3.848329924949212e-06
1.9572,0.3731222671857681,1.1891200301761273e-05
0.3264,0.34469080397387286,2.91286249876066e-06
0.7538,0.13877073611462953,4.874012518030213e-06
0.3136,0.06716629519045428,4.118827547472392e-06
0.4201,0.24444568205499476,2.7558033555881898e-06
0.0395,0.1605713957788492,6.915614658982332e-06
1.9951,0.371265808717598,8.188530046027154e-06
1.612,0.11293046413387536,2.7889100238098763e-06
0.37,0.18012267610970514,1.6723266639928624e-05
0.1601,0.18301853164216159,3.625528790962562e-06
0.6728,0.2237342110800657,5.128802570197877e-06
0.7244,0.12628547926683892,2.8824799431146985e-06
0.1232,0.37841737311665974,7.6117218089745044e-06
0.1232,0.4535826999003574,6.515553347223128e-06
0.3933,0.2818938206515333,7.854589966882486e-06
0.1285,0.12356774686861424,1.9694320053531554e-05
1.2039,0.18261873610736531,2.396529907855438e-06
0.25,0.07024346106921268,3.047951660543428e-06
0.4425,0.3903389114632623,9.102279727812856e-05
0.2158,0.12257312310940129,1.5649709150073416e-05
0.4979,0.30637230196584864,2.897293370551779e-06
0.702,0.2416609278646269,4.674257979786489e-06
0.3713,0.06080899646498341,1.7544289949000814e-05
0.3713,0.20928925534662482,2.1860850210941862e-05
0.66,0.09655888282104791,3.566706283208987e-06
0.266,0.032664663970015675,2.2399299961675534e-05
1.3089,0.16806674369418567,4.6310098393102335e-06
2.0225,0.4103097445821504,2.9634900329256197e-06
0.2167,0.3208576168576995,2.952390104837832e-06
0.4196,0.28716753296947795,1.41672999234288e-05
0.9341,0.18113247489843143,2.6786799480760237e-06
0.1006,0.10837488579347727,3.6492287449618743e-06
2.6566,0.38533794322815323,2.622419970066403e-06
0.6984,0.423744054336211,2.652649982337607e-06
0.0,0.2871546394491311,1.6093954764073713e-05
1.4412,0.3635277686812933,3.0793698897468857e-06
1.1197,0.41600696304262713,2.8673000542767113e-06
1.2053,0.41697854499861225,2.796909939206671e-06
0.7798,0.24312501031669603,2.9615067281459537e-06
2.1558,0.39057235839785254,6.260339887376176e-06
0.2999,0.12725325059518483,3.145422997476999e-05
0.2999,0.13306318434257933,3.3278750379395206e-05
0.4803953,0.05583219359919635,1.1042381402148749e-05
0.2197,0.348084659320492,2.7268199573882157e-06
0.26,0.07155717791870425,1.433995203115046e-05
0.0,0.04219247364536886,2.508927946109907e-06
0.2043,0.16653806324310227,1.2230513865082079e-05
0.5159528,0.1694837866836082,3.846163735943264e-06
0.8142,0.47085798120874617,7.409600129903993e-06
0.1081,0.27964918386230225,2.2420399545808323e-06
0.9413,0.39638595842652835,5.820820206281496e-06
0.0062,0.2027465361089419,2.708120064198738e-06
0.43793222,0.10887432946796231,3.0838757213911905e-06
0.969,0.22222949711197656,2.6254033400618937e-06
0.4608,0.15803672799533128,3.236115010925763e-06
0.627,0.11988029020390928,3.3343749805681e-06
0.8339,0.20035115842525625,2.4014000246097567e-06
0.43392712,0.12560494375861755,4.8787029527375125e-06
0.563134,0.32819338204998494,2.906513373091002e-06
0.4749526,0.15038174479301555,5.4427589930128304e-06
0.7430543,0.23212874660959867,3.313351433981942e-06
0.818,0.039706699661867975,2.4884800495783566e-06
0.328,0.294769349106908,2.259399934700923e-06
0.4301,0.07197472709712217,1.1012195739711292e-05
0.5602,0.08489886411407577,9.184200681535431e-06
0.49832737,0.1947863711568611,2.4704133364947564e-05
0.3097,0.034544974054930365,3.1478840355703142e-06
0.005,0.3908462507667241,7.737270022646823e-06
0.64344656,0.4706130233079233,6.852790193079272e-06
0.75,0.08936271079587599,3.4461325242318708e-06
0.774,0.4072870891486487,3.6391300758017073e-06
0.3397224,0.023826280099761885,7.579809334856691e-06
2.3216,0.2954187328241422,3.4566249951240025e-06
0.2631762,0.13787968631392253,3.996402205706949e-06
0.1777,0.18902874325700134,3.142860009575088e-06
0.0003060417,0.25458251501908125,0.00021501216785206148
0.09741564,0.07667697007210016,3.241481017539627e-05
0.0,0.10816676215439723,2.996965008605912e-06
0.4327,0.4607135753813196,1.0866199772863183e-05
0.4327,0.22626300482281966,9.965386311705515e-06
0.5959,0.06380925493036124,2.5969800390157616e-06
4.5852,0.4607357195960355,5.3212797865853645e-06
0.5999,0.23665923196936353,2.9392500285515175e-06
0.4721775,0.125011510922231,7.147707849851161e-06
0.7376996,0.11114194240363794,3.1624399850573226e-06
0.0529,0.33629038631662966,2.6966699806507677e-06
0.74280727,0.3492575548124397,2.7633400350168813e-06
0.728,0.19137777734173606,3.32835429617262e-06
1.7446,0.40465926155562487,3.0072299068706343e-06
0.4344032,0.06950573407447731,4.298758739196273e-06
0.36018193,0.2527326930925831,6.394850102382903e-06
0.4122,0.10526893112901833,2.9828825063304976e-06
0.30705795,0.09636715987451834,6.352749973562563e-06
1.3423,0.48136448345839755,0.00011798900231951848
0.43710208,0.20610794610086927,1.2711299859802239e-05
0.43710208,0.17358747753152673,1.2360386377126401e-05
0.4385,0.16987704083756952,8.961425357804674e-06
0.34,0.1450360642541834,2.8876484625820573e-05
0.3533,0.0651736737644481,3.1936300122955195e-06
0.4244,0.15122559390858026,3.19674662326482e-06
0.4216,0.25892047626457393,5.074394948678673e-06
0.3003,0.2210084889898599,6.3097800193645526e-06
0.67787004,0.2740936417411343,8.981052208885862e-06
0.07528981,0.10849563838880301,3.613031746378207e-06
0.43671486,0.10240803937112294,1.7057871955330482e-05
0.7186735,0.14550785866087515,1.4026819917489774e-05
0.6641,0.24922504306509907,3.2231499744739267e-06
0.5299,0.44584032964385883,2.8971398933208548e-06
0.3582,0.15375835594793943,4.855719122464176e-06
0.3639529,0.3022896487437997,5.3528573186089155e-06
0.03231818,0.40895087649311773,3.296830072940793e-06
0.8945307,0.09374950675089774,2.6498000806896016e-06
0.94121945,0.08316711274672026,2.6728500870376593e-06
1.0336,0.301557144322882,8.855159649101552e-06
0.8309,0.4475153427304777,6.099799975345377e-06
0.35794368,0.09932816535314655,3.796767458652539e-06
0.53720915,0.38485556360476864,4.648187794171261e-06
0.7469,0.30213429440991807,3.309379962956882e-06
0.7368,0.12260479766679754,2.3719466450226417e-05
0.7555271,0.3110589156415806,3.982236573089419e-06
0.4201,0.09064585022657119,4.550587505036674e-06
3.4149,0.22480776044579517,3.685709998535458e-06
1.6175,0.40273350706841915,2.306079977643094e-06
0.4375367,0.1433810484434185,1.4796764513779305e-05
0.6991,0.41401071058976346,9.547619811201002e-06
0.4383558,0.2681844803848454,3.997919975518016e-06
0.4091,0.23546851743124556,4.238586711835524e-06
0.2297,0.2944253904927055,3.7323299769316995e-06
0.3504,0.24623387261250426,2.6749401058623334e-06
0.6639,0.2433806598426396,3.445338279561838e-06
0.2184987,0.09675701209584764,5.2829290904231705e-05
0.2106,0.15854070994372962,9.616893597315842e-06
0.36703053,0.08205759851822611,3.4949980805062554e-05
0.0,0.11670605854545218,2.9819150313414866e-06
0.1892,0.04413384690941458,5.2088180837017715e-06
1.046,0.36676554823727,2.9962500320834806e-06
0.3247638,0.15419595434464467,7.1186399769171004e-06
0.3653568,0.056889341555013274,7.607728093717014e-06
0.9301,0.46066544629903866,2.6104659809789156e-06
0.7001152,0.1759818442623374,2.853510011391336e-06
0.5073,0.15437685875694196,2.386459982517408e-06
0.2734,0.41354329019332214,3.237069904571399e-06
0.2734,0.15880843267194086,2.7923957272183282e-06
1.1201417,0.04993918499235655,2.5725657256511373e-06
0.2785,0.18307723953585,2.8737357037503638e-06
2.7301,0.15534850558089625,2.265459897898836e-06
0.677,0.1328507874086298,5.1634677270663414e-06
0.6791,0.10500987100405322,2.6043700245281798e-06
0.2647,0.15217548071943585,5.87721994331029e-06
0.6127,0.16736863254352566,2.6014199647761416e-06
0.5601,0.3797053143069551,7.1886699212579215e-06
0.35007986,0.25110719014578414,2.48021250020732e-05
1.2841,0.1955444935737057,2.8077399747417076e-06
0.4365,0.33593211416513324,5.919946640157529e-06
0.37287155,0.2063279313727054,1.1093362081737723e-05
0.3703,0.21377417031691098,4.763302513310919e-06
2.2932,0.3815210505645886,2.7324349503032863e-06
0.35619748,0.36443325028662715,3.049736005777959e-06
0.33294454,0.1440129748901054,1.893312996799068e-05
0.5475,0.32003560773014134,2.937340013886569e-06
2.5309,0.18894950881363923,3.0219650284379895e-06
0.2624,0.1716863296262619,3.532931968948105e-05
0.15463923,0.09643020063055908,6.016383395035518e-06
3.3917,0.430093897589575,2.486589892214397e-06
0.9995149,0.34845952202792024,2.442599907226395e-06
0.087853976,0.33902009595311167,1.0597135147499534e-05
0.9352,0.2174734270262512,2.7749250079978083e-06
0.19418907,0.1684338919246487,6.892958329747974e-06
0.35864294,0.20919126845874572,1.84277091648255e-05
2.179,0.17882275692591262,7.136280940110076e-05
0.1072,0.23160668680729243,8.007688588155101e-06
0.3123,0.24854758073031247,3.3555728740403926e-06
1.0044,0.4524679860784956,2.040670096903341e-06
0.649,0.2501313160240944,3.011979970324319e-06
0.4218,0.2702197334349454,2.2395249743567547e-06
0.3029,0.2949752746526394,2.3335500145549304e-06
0.3802307,0.18843865798012846,7.463523091316277e-06
0.4312,0.2989859820715552,3.082116018049419e-06
0.025974484,0.2544763683640199,5.329738276789915e-06
1.4408,0.2854640966141994,3.2617999750073068e-06
0.837,0.43826202686323895,3.1515199907516944e-06
0.8470535,0.13270714116689378,3.0154700198181673e-06
0.14,0.1749978426355188,2.0665681900440674e-05
0.8491,0.3249657970445021,2.5705099915285246e-06
0.3339,0.1881178985473733,5.864810852720191e-06
1.781,0.35556215881602327,2.5692399958643364e-06
0.6128,0.42313862319455997,2.4493099317624e-06
0.0,0.16142360380421758,3.363997984706657e-06
0.830384,0.41046582591969716,2.8111749088566285e-06
0.2897,0.23821421892403463,8.26354274371018e-06
0.3955,0.23476285107663303,2.5038400508492487e-06
0.397,0.4833163816139264,2.393360091446084e-06
0.2175,0.30603732543578077,3.7484263214680956e-05
0.3095,0.19600341098392401,2.8878600346615713e-06
1.2382,0.3957162046922523,5.388059889810393e-06
0.23,0.22747222416449,1.195605990586854e-05
0.30822316,0.1219723539991427,4.6312266729526324e-05
0.7398,0.10190665742814768,2.6206801067019114e-06
0.3086,0.19673959601118293,6.6912699594467995e-06
0.4666,0.20192626808684744,4.8046299525594804e-06
1.2137,0.16961120025163948,4.0886433983663055e-06
0.3064,0.10959442580302949,3.49728334943696e-06
0.4296,0.17951905650020342,3.08436331882452e-06
0.0,0.17197537006431962,4.391132506498252e-06
0.6986,0.24832048684472882,2.760459892670042e-06
0.2921,0.24007485059239717,5.159988404557225e-06
0.2921,0.4929272598920721,5.797965059173293e-06
0.3957,0.22502791625247506,2.8288774842621933e-06
0.4465,0.20011444840129122,4.438990016650577e-06
0.405,0.22169725112985383,9.988690180762205e-06
0.8357,0.1919536542750523,5.9586300267255865e-06
0.5472,0.2883013800762555,2.578120074758772e-06
0.4559,0.48698415045828236,3.160918004141422e-06
0.5365,0.1833414286359144,4.094347013960942e-06
0.7079,0.2785252779462295,3.43694667511348e-06
0.7402,0.38385144368997154,5.083855057819164e-06
0.45,0.08113204217907763,5.622871784990738e-06
0.4373,0.27363758226121826,2.6135799089388456e-06
0.5942,0.09602579294873467,3.1821900089804935e-06
0.00018002259,0.2006582365032669,0.0005028011807801456
1.8436,0.14411978164031247,3.019707167238396e-06
0.7498,0.2272415828291039,2.6353499833930984e-06
0.78,0.08570637624041684,4.807438901682164e-06
0.8345,0.14665072996464393,2.2679701032757293e-06
1.5284,0.4624923664469678,2.4664900593052153e-06
0.4605,0.2211452830518134,6.380836181891097e-06
0.3527,0.1064206916218071,5.347272235667333e-06
0.7461,0.2219024930824152,2.2345100205711788e-06
0.84,0.2232932538191192,3.822909957307275e-06
0.4403,0.2340137089134073,4.633000025933143e-06
0.801,0.3045733664965001,5.921469892200548e-06
0.0,0.22097023276434016,6.780804142181296e-06
0.224,0.20925139687296754,1.1815296212651966e-05
0.0929,0.07171080006772709,2.11906990443822e-06
0.5508,0.18000248845081457,2.2945659225115378e-05
0.8958,0.21219517441493113,2.629280061228201e-06
1.0161,0.29227839558868346,2.817859922288335e-06
1.1878,0.3176762966147088,8.075479854596779e-06
0.3806,0.026068187137133457,7.438393822667422e-06
0.0,0.06499106984246454,4.4215367627960705e-06
0.6682,0.3961564719924261,2.4890700842661317e-06
0.0,0.4208283600451811,5.9207600315858144e-06
0.0,0.4822861559976139,3.006804945471231e-06
0.42,0.1934105090306237,9.0904199428873e-06
0.8881,0.2589506225543431,4.6693699005118106e-06
0.5771,0.21251994471216903,8.995716257231834e-06
0.4042,0.27188496297428677,3.05668004330073e-06
1.0184,0.3807565899581801,3.433316654385029e-06
0.4912,0.16716897576370046,1.061671102196788e-05
1.5896,0.4990435559458959,1.3060999663139228e-05
0.8725,0.10723363094907429,3.0712859825143823e-06
0.6915,0.06085333766106956,8.295177849504398e-06
0.268,0.1050197404979174,3.2350025094274315e-06
0.3172,0.103432908924129,4.063667120135506e-06
2.1018,0.30309755031638,2.9687100777664455e-06
0.6825,0.43908051451943014,6.052770004316699e-06
2.8265,0.3595744563468662,2.8872000257251784e-06
3.6409,0.21738078959510534,2.6456700652488507e-06
0.3105,0.4458587911949705,2.591904944893031e-06
1.2234,0.482417501853399,3.024003338699307e-06
1.2234,0.37728512096406847,3.2432599255116656e-06
0.5859,0.30152610925819934,2.8015399493597215e-06
0.6769,0.1901393443356793,3.1013499892651453e-06
0.66,0.04991923521357297,8.962718709426554e-06
0.5521,0.27650479529326527,4.182421236009759e-06
0.0,0.053655629194527606,4.626747454494762e-06
0.0,0.2971726133795541,9.190551395477087e-06
2.1884,0.16789877507150386,3.30182001562207e-06
0.432,0.24437284612529875,3.1762720027472824e-06
0.0,0.1389399652117789,3.867178899478556e-06
0.67,0.4113363423351968,4.827516666712957e-06
0.2392,0.15440564173852706,5.140446571911323e-06
0.4403,0.07282577158742332,5.4168859605852045e-06
0.1259,0.3250939095184497,2.7632433254135926e-06
0.6898,0.02149248857059523,3.64566125199417e-06
0.6358,0.4543922282793699,3.0326200430863537e-06
0.7864,0.4317673763631511,1.4705599824083038e-05
0.5988,0.1715625010905606,2.8831499808542764e-06
0.4544,0.12128072809038475,2.935915025166954e-06
0.5202,0.07572292069590712,7.0791530561109536e-06
0.384,0.06300378578793808,1.8122556184607674e-05
0.23,0.073484929501219,3.0510952586025398e-05
0.0625,0.04807282737605617,3.241684258422798e-06
0.2301,0.3680266117924819,8.059820174821652e-06
0.2301,0.03930478660107749,4.909907312883826e-06
0.5104,0.046719421728428,9.38755003796989e-06
0.6966,0.12840169304975005,2.875359996323823e-06
0.3445,0.1374721696314909,4.272804416258522e-06
0.7901,0.4431626915480253,6.024460011152162e-06
0.662,0.03527309798517425,4.111261176831249e-06
0.662,0.36688464746558375,4.085719865543069e-06
0.726,0.08221600197293225,2.507480000228194e-06
0.9404,0.09882822015218065,3.0091828843329234e-06
0.5278,0.074088559503711,3.024418333552603e-06
0.5131,0.1588292800019369,6.3113657991683185e-06
0.4881,0.08228342570641889,3.85457562717622e-06
0.9432,0.34702500438041245,2.5254349793613073e-06
0.3744,0.1873646055853168,4.102256715062443e-06
0.3744,0.18331701308577483,3.740529905371659e-06
1.4326,0.3358603232769425,2.9021700811426854e-06
1.0187,0.2283342946480519,3.158859954055515e-06
0.7695,0.3366027175126544,2.9151775038371852e-06
1.7023,0.4127567071776173,2.8459598979679868e-06
1.9373,0.19552303072837515,4.4821699702879414e-05
0.1248,0.15937953325924015,1.0958977554764715e-05
0.0,0.11179789903853471,5.831620001117699e-06
0.1221,0.17972935412344598,1.849435000167432e-05
0.4801,0.12902893354064052,2.578891705222001e-06
1.2881,0.39444659209173555,9.460120054427534e-06
0.13,0.4399414767228503,1.4413062444873503e-05
0.1881,0.13089499939147295,3.422391281067879e-05
0.1922,0.27050002049185695,1.2141634994934844e-05
0.6532,0.06820427794485111,4.448415539728659e-06
0.4629,0.08552504226149787,1.1665527311449226e-05
0.4991,0.09149269337043245,1.3293333358888048e-05
0.9958,0.1237941850489543,2.322409955013427e-06
2.3515,0.20275685391422313,2.6099366247459934e-06
1.068068,0.04651950785725272,2.2291100094662397e-06
0.6104,0.3340284889976099,3.213606608672611e-06
0.6104,0.3321008440699937,3.168079956594738e-06
0.5284,0.21050280890075465,6.5730533454673905e-06
0.5855,0.24807390444398453,2.433479949104367e-06
0.0,0.1051757241268304,6.194985038140051e-06
0.0,0.141107531937419,3.855087799012027e-06
0.78488874,0.12487494724031584,5.078614549347549e-06
0.5755,0.014936459321509818,3.194517489646387e-06
0.6551319,0.20634757835289178,3.6522900700219906e-06
0.48454055,0.2132015198274806,5.50938627632356e-06
0.3283,0.0932916517483796,1.3044146999163787e-05
0.3283,0.4027778973794273,1.3177500022720778e-05
0.96345985,0.4519542150290375,2.513819936211803e-06
0.6824,0.28197308185161163,2.0094651432600585e-05
0.4757,0.3583373517788511,2.8872200346086174e-06
0.0,0.16950302400116343,3.703995714334139e-06
0.6221,0.4804810224778157,7.388389803963946e-06
0.476273,0.07031182131657622,7.284072905479531e-06
0.6508,0.05097523226098085,4.3090019062219655e-06
0.3713904,0.10829098096811264,8.387258219499927e-06
0.5917,0.19795117653303043,5.410899120761314e-06
0.0,0.09053928214710966,5.869433817469354e-06
0.7035881,0.3611933810930931,2.891830035878229e-06
1.2951,0.20119136541599586,3.0518949643010274e-06
0.47690478,0.06266543185839234,1.0115682310724343e-05
0.4367803,0.09547544427361329,3.5426099600499583e-06
0.4376392,0.036507885076136316,3.611535059159602e-06
0.8538681,0.31687878076757675,2.9636200906679733e-06
0.4756,0.05531183344707374,2.55499992363184e-06
0.3411374,0.07644178067388036,3.610800064279829e-06
0.9122,0.35906209796293087,8.972319847089238e-06
0.5988,0.220981169154228,2.9629400160047226e-06
1.455,0.22149987759584658,3.4475099255359964e-06
0.3898,0.4230642060266216,3.7214750250313955e-06
0.3873,0.14321030534979837,3.1187399827103945e-06
1.18,0.299319821921346,3.145898017464788e-06
0.2605,0.24069836172007011,2.7413400403020205e-06
0.4884,0.15024969972477004,2.860890011409841e-06
0.30316895,0.13295862777761241,2.7917100548317344e-06
0.302995,0.2329655955971886,3.313811443409317e-06
0.37324858,0.324416985387412,8.7260132204392e-06
0.37324858,0.2371523755714149,9.035544995380665e-06
0.4374,0.12610118180215552,1.3776950052286136e-05
0.563,0.09531932578298492,8.691159564477857e-06
0.36151466,0.31897857509839384,5.83184860910738e-06
0.36994454,0.2886169631630639,3.0186999993020436e-06
0.36151466,0.31388518670793436,4.935429842589656e-06
0.36994454,0.3263422382958852,3.2023924632085254e-06
0.22322755,0.11567084984927882,1.2104631304796582e-05
0.7471,0.4063988627778027,3.2236800961982226e-06
0.44362956,0.1552317127502238,5.332793364232202e-06
0.3509,0.14832391231827924,1.2349615834258051e-05
0.2297,0.07255840836110185,3.1475949526793556e-06
0.2196,0.06940332978084067,3.492800033200183e-06
0.21994865,0.19983715932367044,2.0324218067716256e-05
0.4259,0.4367523422968174,3.098459956163424e-06
0.5863055,0.07263158831966468,3.0679266274091788e-06
1.9584,0.20496539862431923,2.6027998956124065e-06
0.426,0.0312143575947976,8.258928695189145e-06
0.36916652,0.0658328012631438,9.509533015261695e-06
0.3225,0.15594936197953801,5.148248703790159e-06
0.58411604,0.15980916065911016,3.8063449494529777e-06
0.26,0.1591984217796431,2.7166429936187343e-05
1.9181,0.11731072398540364,2.9404500310192816e-06
0.3571998,0.10932603462096223,2.4463511080183605e-05
0.357,0.08691402656618465,2.995077020386816e-05
0.3504,0.10563970402790326,7.055865423283719e-06
0.3815,0.13416348071233575,8.073451506508998e-06
0.8485,0.05486087895478834,2.0934445439541545e-05
0.7233982,0.3066435076745348,2.7373901048122207e-06
0.7071566,0.21071492151525137,4.192956043880258e-06
0.57773376,0.3125903656072139,6.808460057072807e-06
0.893,0.4288132242783882,1.1773900041589513e-05
1.1489,0.4284695494864699,3.0467032653784068e-06
1.1489,0.29015928147029996,3.016329969796061e-06
0.6394,0.2210887809435773,3.334763277962338e-06
0.6739664,0.24427689788646986,3.4281599710084265e-06
0.3561,0.17186850722319588,1.833281352115922e-05
0.9307,0.36464112258560666,7.704160452703945e-06
0.5726,0.17620120324938496,4.292527535199042e-06
0.8427,0.1855496790994291,5.284320195642067e-06
0.47446868,0.0736393446265037,1.1896411424892167e-05
0.47941333,0.24277858632394966,3.119291667038245e-06
0.28707102,0.2049435446601156,7.242940228024963e-06
0.5654,0.167180245396352,8.06169661397386e-06
1.042158,0.2343668196585261,4.553859980660491e-06
1.0175,0.3433930652143131,3.077160044995253e-06
0.37231743,0.28207749810608956,7.240984965998602e-06
0.0,0.08813407885725663,1.5946990060911048e-05
0.365,0.3808504881002511,2.3956599761731923e-06
0.38453633,0.0932269578824359,7.037333069512477e-06
0.3858,0.05318935390386989,2.838704306538732e-06
0.3539782,0.17901752623287792,3.948257017327705e-06
0.0,0.20161844789823707,6.953233773506677e-06
0.0,0.45063809096044233,6.450390173995402e-06
1.0209,0.2708437024698377,9.756930012372322e-06
0.5095,0.14926770871554287,1.5185125145459702e-05
0.34618768,0.2708619333058797,7.113772539923957e-06
0.36531025,0.17739628215496359,2.4884625020149542e-05
0.33284324,0.1277688288353231,7.68729283403705e-06
0.6785165,0.04125012330457572,6.972263387676018e-06
0.10524571,0.1700131472905969,7.316809933399781e-06
1.1295345e-05,0.15757971020502362,0.0002455890498822555
1.1411,0.2403955683356942,8.084640285233036e-05
0.32207766,0.15818904204142256,1.0203453358472972e-05
0.3182,0.06873171540669051,3.0898600016371347e-06
0.32410628,0.14525697730795467,2.620274153741775e-05
0.1315,0.24306943738030667,3.3153925471651746e-06
0.41360644,0.11786184633427649,1.0205405344190934e-05
0.8699462,0.14725914069625778,2.855889988495619e-06
0.43134478,0.2514205111780666,8.41676261795025e-06
0.34725633,0.1680532039077529,9.164352962086144e-06
0.586,0.3142981454137209,3.789529955611215e-06
2.0108,0.4763558601564934,7.194269983301638e-06
0.3044,0.2336594134544576,2.0941871341728118e-05
0.3624,0.12937925955305185,9.802392335533274e-06
0.88572717,0.4276302135093907,2.9970599371154094e-06
0.88572717,0.22951662082518523,3.030406711938364e-06
0.0985,0.12289257819098809,3.5645162768105365e-06
0.12412044,0.1957024099160704,3.4218699511257e-05
0.70360446,0.3516254687861466,2.805079930112697e-06
2.7694,0.18063215136968006,2.9349600936257048e-06
0.3078,0.19552332045368415,3.179994905622152e-06
0.6606,0.46925349731446864,3.97071289626183e-06
0.39844495,0.2231703396509125,9.67475792397939e-06
0.7045475,0.3322340781623928,3.0538866819066848e-06
0.6966542,0.34511430632134943,4.550069989919494e-06
1.070872,0.4803226076523403,2.982990054078982e-06
0.30889398,0.17466925405725878,2.967091995742521e-06
0.3289,0.1018350716478528,4.312909823056543e-06
0.8387,0.19868791482760276,2.9452950229824637e-06
1.2492,0.47684707654913777,2.2606600396102294e-06
0.29,0.22989042680269922,4.142416847488758e-05
0.0,0.29436474110105937,4.810392207825013e-06
0.3816,0.26021474268651945,5.38875101483427e-06
0.23,0.21652675732061977,1.0977215470120428e-05
0.2994,0.3043258220587195,3.1587760531692766e-06
0.384,0.39784320014627117,7.892616937309727e-06
0.3098,0.20983639822598937,2.1765231167591992e-05
1.2504,0.46511673926357605,2.984709908560035e-06
1.3931,0.3273254687671969,3.272929916420253e-06
0.1391,0.3865996889856972,3.247567462949519e-06
0.0998,0.1400837255258387,8.109497571240354e-06
0.0052,0.24111214431317782,9.25014842323435e-06
1.327,0.21284599696405876,2.439519903418841e-06
0.2969,0.21019951207360002,4.675162529110821e-06
0.6081,0.24475807025281807,2.5225399440387264e-06
0.4383,0.35811092978128906,5.4865400215931e-06
0.414,0.17166421844918037,5.047627951171307e-06
0.426,0.16749856483559022,1.119424996431917e-05
0.426,0.3551806736867949,9.993111295140503e-06
0.4054,0.17455674536125348,1.368842945607064e-05
0.414,0.04130750539957498,8.715525799137444e-06
0.2411,0.05559234150927313,7.972326632928647e-06
0.2995,0.36241381512618115,8.624700058135204e-06
0.4476,0.08475049652756077,1.7258625064187072e-05
0.83,0.15851485272727217,6.211883222325317e-06
0.3039,0.24778182235851884,2.9283349931574776e-06
0.4728,0.44031140116266676,4.171074806436081e-06
0.8224,0.4883254527452088,2.6004199753515422e-06
0.4403,0.09762788035594289,8.79779247497936e-06
0.6976,0.3343443639219696,3.011439957845141e-06
0.0,0.25637728441523283,2.8356349730529473e-06
0.0,0.22591641506912363,3.8431512336956075e-06
0.3014,0.1391627444371291,7.208872274430986e-06
0.5831,0.1880868563281509,3.3333542757775703e-06
1.0889,0.1625663168883166,2.9074699341435917e-06
0.2994,0.11271615224411938,9.925958147505299e-06
0.7401,0.2259376310788377,7.487879884138238e-06
0.9507,0.08449174212701054,2.5241082918607085e-06
0.7636,0.30636215948137174,2.570229980847216e-06
0.0,0.16530680982108586,2.3993799610858937e-06
0.4113,0.269517337250517,2.7181133646081435e-06
0.8033,0.07215897090518766,3.2404433214752417e-06
0.306,0.12596890534914174,1.1981737556839909e-05
0.4402,0.1265604490294545,5.358975101898977e-06
0.3699,0.16684372232033506,1.799437054347329e-05
0.371,0.07898874786793147,3.4457025037681888e-06
0.00016371143,0.15411348414732678,0.00034480441279490203
0.0,0.27641192696067274,4.772970032718149e-06
0.57,0.1548426039199037,2.7130150783705176e-06
1.0203,0.20668662786201752,5.2055600008316105e-06
0.5936,0.11249719091314841,2.947403345388011e-06
0.5767,0.09878577115535282,9.697487225171894e-06
0.3128,0.24153717226774754,7.295119928585336e-06
0.5902,0.1512002945853095,6.501611267140106e-06
1.3736,0.4887539748640529,2.7343398869561497e-06
0.7143,0.32620148791846804,7.566200110886712e-06
0.7143,0.22094302308270194,4.354667481720753e-06
0.10842337,0.4082378428425792,9.196846602005987e-05
0.9637,0.2242802308444367,3.615658605277921e-06
0.9,0.2192520119344961,6.51558002573438e-06
0.309,0.23996137702302178,1.3131100042135751e-05
2.6769,0.40250699571058507,9.41734979278408e-05
0.3888,0.1910794244316225,2.909720024035778e-06
0.9021,0.207920162137124,3.110556690444355e-06
0.4479,0.19403005957195826,7.323417260825712e-06
0.2057,0.13635368453004323,9.81424000201514e-06
0.6264,0.3105726243527232,5.8425398492545355e-06
0.6192,0.2919014998073957,2.5762975042198377e-06
0.3683,0.1594002355132083,2.9889660254411864e-06
2.488,0.48376033615933967,1.1056100447603967e-05
